vehicles,vehicle_quantities,vehicle_costs,vehicle_ranges,vehicle_speeds,total_requests,completed,dropped,impossible,pax_volume,average_wait,max_wait,average_duration,average_distance,availability,pax_max,utility,fleet_cost
"['B1, E1, G2, K3', 'C1, P1, G2, M1, A3']","[40, 12]","[3700.0, 39700.0]","[13.766519823788546, 295.54320841707056]","[12.620192307692307, 21.514629948364888]",1790,755,0,1035,919,0.0,0.0,8.589389792148118,1.6409235702732374,0.42178770949720673,92,0.6235869273743017,624400.0
"['B1, E1, G2, K3', 'C1, P1, G2, M1, A3']","[40, 14]","[3700.0, 39700.0]","[13.766519823788546, 295.54320841707056]","[12.620192307692307, 21.514629948364888]",1790,755,0,1035,919,0.0,0.0,8.511628198627017,1.6409235702732374,0.42178770949720673,91,0.6220869273743017,703800.0
"['B1, E1, G2, K3', 'C1, P1, G2, M1, A3']","[40, 16]","[3700.0, 39700.0]","[13.766519823788546, 295.54320841707056]","[12.620192307692307, 21.514629948364888]",1790,755,0,1035,919,0.0,0.0,8.434279061607901,1.6409235702732374,0.42178770949720673,92,0.6235869273743017,783200.0
"['B1, E1, G2, K3', 'C1, P1, G2, M1, A3']","[40, 18]","[3700.0, 39700.0]","[13.766519823788546, 295.54320841707056]","[12.620192307692307, 21.514629948364888]",1790,755,0,1035,919,0.0,0.0,8.383372620852835,1.6409235702732374,0.42178770949720673,93,0.6250869273743017,862600.0
"['B1, E1, G2, K3', 'C1, P1, G2, M1, A3']","[40, 20]","[3700.0, 39700.0]","[13.766519823788546, 295.54320841707056]","[12.620192307692307, 21.514629948364888]",1790,755,0,1035,919,0.0,0.0,8.342389963524326,1.6409235702732374,0.42178770949720673,92,0.6235869273743017,942000.0
"['B1, E1, G2, K3', 'C1, P1, G2, M2, A3']","[40, 8]","[3700.0, 45300.0]","[13.766519823788546, 287.8857669276831]","[12.620192307692307, 40]",1790,755,0,1035,919,0.008293461038106836,1.937196904689067,7.938127384676273,1.6409235702732374,0.4201117318435754,93,0.6246389058472605,510400.0
"['B1, E1, G2, K3', 'C1, P1, G2, M2, A3']","[40, 10]","[3700.0, 45300.0]","[13.766519823788546, 287.8857669276831]","[12.620192307692307, 40]",1790,755,0,1035,919,0.0,0.0,7.822293048677336,1.6409235702732374,0.42178770949720673,95,0.6280869273743017,601000.0
"['B1, E1, G2, K3', 'C1, P1, G2, M2, A3']","[40, 12]","[3700.0, 45300.0]","[13.766519823788546, 287.8857669276831]","[12.620192307692307, 40]",1790,755,0,1035,919,0.0,0.0,7.673789738329431,1.6409235702732374,0.42178770949720673,93,0.6250869273743017,691600.0
"['B1, E1, G2, K3', 'C1, P1, G2, M2, A3']","[40, 14]","[3700.0, 45300.0]","[13.766519823788546, 287.8857669276831]","[12.620192307692307, 40]",1790,755,0,1035,919,0.0,0.0,7.591726161911853,1.6409235702732374,0.42178770949720673,94,0.6265869273743017,782200.0
"['B1, E1, G2, K3', 'C1, P1, G2, M2, A3']","[40, 16]","[3700.0, 45300.0]","[13.766519823788546, 287.8857669276831]","[12.620192307692307, 40]",1790,755,0,1035,919,0.0,0.0,7.502786155266736,1.6409235702732374,0.42178770949720673,94,0.6265869273743017,872800.0
"['B1, E1, G2, K3', 'C1, P1, G2, M2, A3']","[40, 18]","[3700.0, 45300.0]","[13.766519823788546, 287.8857669276831]","[12.620192307692307, 40]",1790,755,0,1035,919,0.0,0.0,7.415779533724636,1.6409235702732374,0.42178770949720673,93,0.6250869273743017,963400.0
"['B1, E1, G2, K3', 'C1, P1, G2, M3, A3']","[40, 8]","[3700.0, 49150.0]","[13.766519823788546, 282.9975096219153]","[12.620192307692307, 40]",1790,755,0,1035,919,0.008293461038106836,1.937196904689067,7.938127384676273,1.6409235702732374,0.4201117318435754,93,0.6246389058472605,541200.0
"['B1, E1, G2, K3', 'C1, P1, G2, M3, A3']","[40, 10]","[3700.0, 49150.0]","[13.766519823788546, 282.9975096219153]","[12.620192307692307, 40]",1790,755,0,1035,919,0.0,0.0,7.822293048677336,1.6409235702732374,0.42178770949720673,95,0.6280869273743017,639500.0
"['B1, E1, G2, K3', 'C1, P1, G2, M3, A3']","[40, 12]","[3700.0, 49150.0]","[13.766519823788546, 282.9975096219153]","[12.620192307692307, 40]",1790,755,0,1035,919,0.0,0.0,7.673789738329431,1.6409235702732374,0.42178770949720673,93,0.6250869273743017,737800.0
"['B1, E1, G2, K3', 'C1, P1, G2, M3, A3']","[40, 14]","[3700.0, 49150.0]","[13.766519823788546, 282.9975096219153]","[12.620192307692307, 40]",1790,755,0,1035,919,0.0,0.0,7.591726161911853,1.6409235702732374,0.42178770949720673,94,0.6265869273743017,836100.0
"['B1, E1, G2, K3', 'C1, P1, G2, M3, A3']","[40, 16]","[3700.0, 49150.0]","[13.766519823788546, 282.9975096219153]","[12.620192307692307, 40]",1790,755,0,1035,919,0.0,0.0,7.502786155266736,1.6409235702732374,0.42178770949720673,94,0.6265869273743017,934400.0
"['B1, E1, G2, K3', 'C1, P2, G1, M1, A3']","[40, 8]","[3700.0, 43200]","[13.766519823788546, 555.247084952804]","[12.620192307692307, 20.161290322580644]",1790,755,0,1035,919,0.1520981231212769,7.070622770319908,8.835562947937026,1.6409235702732374,0.4044692737430168,92,0.6187249750048298,493600.0
