vehicles,vehicle_quantities,vehicle_costs,vehicle_ranges,vehicle_speeds,total_requests,completed,dropped,impossible,pax_volume,average_wait,max_wait,average_duration,average_distance,availability,pax_max,utility,fleet_cost
"['B1, E1, G1, K3']",[60],[3500.0],[13.793103448275861],[12.727272727272727],1790,570,12,1208,570,1.0208156240499366,19.970112662632076,9.154196746299554,1.5175568855786934,0.29329608938547486,59,0.5174511676621939,210000.0
"['B1, E1, G1, K3']",[70],[3500.0],[13.793103448275861],[12.727272727272727],1790,582,0,1208,582,1.360506861049408,15.50390199318965,9.154565913754757,1.5176351938267665,0.2787709497206704,54,0.5058509634164947,245000.0
"['B1, E1, G1, K3']",[80],[3500.0],[13.793103448275861],[12.727272727272727],1790,582,0,1208,582,0.39033631037394306,8.222980000638174,9.154565913754757,1.5176351938267665,0.30223463687150837,54,0.5151124821315683,280000.0
"['B1, E1, G1, K3']",[90],[3500.0],[13.793103448275861],[12.727272727272727],1790,582,0,1208,582,0.05539511993741153,4.140728177449695,9.154565913754757,1.5176351938267665,0.3195530726256983,56,0.5236143852366437,315000.0
"['B1, E1, G1, K3']",[100],[3500.0],[13.793103448275861],[12.727272727272727],1790,582,0,1208,582,0.0,0.0,9.154565913754757,1.5176351938267665,0.32513966480446926,59,0.5297049162011174,350000.0
"['B1, E1, G2, K1']",[40],[3400.0],[13.842746400885934],[3.0172413793103443],1790,460,122,1208,460,8.494118360225892,19.99499205862474,32.18335412300853,1.5178410837719802,0.10279329608938548,28,0.36488066697918387,136000.0
"['B1, E1, G2, K1']",[50],[3400.0],[13.842746400885934],[3.0172413793103443],1790,530,52,1208,530,6.250692306480753,19.98716588553286,32.288120461914936,1.5231095059871014,0.15865921787709497,28,0.4144551121785432,170000.0
"['B1, E1, G2, K1']",[60],[3400.0],[13.842746400885934],[3.0172413793103443],1790,561,21,1208,561,3.1536415220963403,19.998628193164443,32.12546870965336,1.5149301793647523,0.23687150837988827,31,0.46284013176763483,204000.0
"['B1, E1, G2, K1']",[70],[3400.0],[13.842746400885934],[3.0172413793103443],1790,575,7,1208,575,2.3651506493560954,19.832223097185633,32.15517139849383,1.5164238490621895,0.26536312849162014,31,0.4735627548501587,238000.0
"['B1, E1, G2, K1']",[80],[3400.0],[13.842746400885934],[3.0172413793103443],1790,572,10,1208,572,0.8656877893387941,19.93895053208611,32.195197507997655,1.5184366562929852,0.2888268156424581,31,0.4844967966479287,272000.0
"['B1, E1, G2, K1']",[90],[3400.0],[13.842746400885934],[3.0172413793103443],1790,582,0,1208,582,0.23269091904749592,9.63396771206007,32.1792598543837,1.5176351938267665,0.3089385474860335,35,0.4963402186548421,306000.0
"['B1, E1, G2, K1']",[100],[3400.0],[13.842746400885934],[3.0172413793103443],1790,582,0,1208,582,0.0,0.0,32.1792598543837,1.5176351938267665,0.32513966480446926,35,0.5012049162011173,340000.0
"['B1, E1, G2, K2']",[40],[3500.0],[13.881177123820098],[4.364089775561097],1790,516,66,1208,516,4.220136166260583,19.95036272069804,22.94135250129067,1.5231657056217236,0.17430167597765364,36,0.4457649424125013,140000.0
"['B1, E1, G2, K2']",[50],[3500.0],[13.881177123820098],[4.364089775561097],1790,573,9,1208,573,1.9211962788135588,19.990335133256103,22.850326334887033,1.51654493291988,0.25251396648044694,44,0.48478430464426425,175000.0
"['B1, E1, G2, K2']",[60],[3500.0],[13.881177123820098],[4.364089775561097],1790,582,0,1208,582,0.17178708490390537,6.335955958482309,22.865315864841147,1.5176351938267665,0.3106145251396648,46,0.5079723764877525,210000.0
"['B1, E1, G2, K2']",[70],[3500.0],[13.881177123820098],[4.364089775561097],1790,582,0,1208,582,0.09777406014456048,4.1550892971932285,22.865315864841147,1.5176351938267665,0.3100558659217877,45,0.5070917572699409,245000.0
"['B1, E1, G2, K2']",[80],[3500.0],[13.881177123820098],[4.364089775561097],1790,582,0,1208,582,0.08819951149654719,6.716471343846493,22.865315864841147,1.5176351938267665,0.31787709497206706,45,0.5090805754527788,280000.0
"['B1, E1, G2, K2']",[90],[3500.0],[13.881177123820098],[4.364089775561097],1790,582,0,1208,582,0.0,0.0,22.865315864841147,1.5176351938267665,0.32513966480446926,46,0.5122049162011173,315000.0
"['B1, E1, G2, K2']",[100],[3500.0],[13.881177123820098],[4.364089775561097],1790,582,0,1208,582,0.0,0.0,22.865315864841147,1.5176351938267665,0.32513966480446926,46,0.5122049162011173,350000.0
"['B1, E1, G2, K3']",[40],[3700.0],[13.766519823788546],[12.620192307692307],1790,582,0,1208,582,0.7909647923990254,13.448812836449626,9.21527132150783,1.5176351938267665,0.2865921787709497,57,0.5142996679193408,148000.0
"['B1, E1, G2, K3']",[50],[3700.0],[13.766519823788546],[12.620192307692307],1790,582,0,1208,582,0.0032422542815233302,0.5715692335461497,9.21527132150783,1.5176351938267665,0.32513966480446926,59,0.529693568311132,185000.0
"['B1, E1, G2, K3']",[60],[3700.0],[13.766519823788546],[12.620192307692307],1790,582,0,1208,582,0.0,0.0,9.21527132150783,1.5176351938267665,0.32513966480446926,59,0.5297049162011174,222000.0
"['B1, E1, G2, K3']",[70],[3700.0],[13.766519823788546],[12.620192307692307],1790,582,0,1208,582,0.0,0.0,9.21527132150783,1.5176351938267665,0.32513966480446926,59,0.5297049162011174,259000.0
"['B1, E1, G2, K3']",[80],[3700.0],[13.766519823788546],[12.620192307692307],1790,582,0,1208,582,0.0,0.0,9.21527132150783,1.5176351938267665,0.32513966480446926,59,0.5297049162011174,296000.0
"['B1, E1, G2, K3']",[90],[3700.0],[13.766519823788546],[12.620192307692307],1790,582,0,1208,582,0.0,0.0,9.21527132150783,1.5176351938267665,0.32513966480446926,59,0.5297049162011174,333000.0
"['B1, E1, G2, K3']",[100],[3700.0],[13.766519823788546],[12.620192307692307],1790,582,0,1208,582,0.0,0.0,9.21527132150783,1.5176351938267665,0.32513966480446926,59,0.5297049162011174,370000.0
"['B2, E1, G1, K1']",[40],[4200.0],[16.10305958132045],[3.1612903225806446],1790,400,182,1208,400,6.483231523336445,19.99984061358621,30.721628940231554,1.5132901269584362,0.1223463687150838,29,0.3953213508520607,168000.0
"['B2, E1, G1, K1']",[50],[4200.0],[16.10305958132045],[3.1612903225806446],1790,460,122,1208,460,4.263859137333855,19.99522948991995,30.637379708954516,1.5088511889664202,0.16368715083798882,29,0.43259828072882867,210000.0
"['B2, E1, G1, K1']",[60],[4200.0],[16.10305958132045],[3.1612903225806446],1790,496,86,1208,496,1.0606904920640774,19.774878502988855,30.54826452408132,1.5041558727741766,0.2558659217877095,32,0.4720140637247031,252000.0
"['B2, E1, G1, K1']",[70],[4200.0],[16.10305958132045],[3.1612903225806446],1790,519,63,1208,519,0.7340152831804563,19.686297306668408,30.625625824859107,1.5082318982990277,0.27039106145251396,32,0.4781687118719969,294000.0
"['B2, E1, G1, K1']",[80],[4200.0],[16.10305958132045],[3.1612903225806446],1790,552,30,1208,552,0.9951406126808024,19.416509321963957,30.783749581746278,1.516563150005986,0.2776536312849162,38,0.4870504156768462,336000.0
"['B2, E1, G1, K1']",[90],[4200.0],[16.10305958132045],[3.1612903225806446],1790,577,5,1208,577,0.6888682076526625,19.84436937511564,30.82624886486412,1.5188023595466038,0.30335195530726256,38,0.4960469501000313,378000.0
"['B2, E1, G1, K1']",[100],[4200.0],[16.10305958132045],[3.1612903225806446],1790,582,0,1208,582,0.0,0.0,30.80409653589578,1.5176351938267665,0.32513966480446926,38,0.5042049162011173,420000.0
"['B2, E1, G1, K2']",[40],[4300.0],[16.15508885298869],[4.57516339869281],1790,458,124,1208,458,5.163246865179046,19.947809666734706,21.79568726486351,1.5094750637695487,0.1458100558659218,37,0.4311470578539738,172000.0
"['B2, E1, G1, K2']",[50],[4300.0],[16.15508885298869],[4.57516339869281],1790,487,95,1208,487,2.1568171515892183,19.956310543281184,21.874023892683546,1.5154484449758694,0.22513966480446929,38,0.465956056170555,215000.0
"['B2, E1, G1, K2']",[60],[4300.0],[16.15508885298869],[4.57516339869281],1790,514,68,1208,514,1.4819172022483795,19.88048624177633,21.80212407221376,1.509965887859437,0.25865921787709495,38,0.47831809426140437,258000.0
"['B2, E1, G1, K2']",[70],[4300.0],[16.15508885298869],[4.57516339869281],1790,531,51,1208,531,0.9327958091224744,19.86265678032371,21.81738085442669,1.511129259052144,0.2770949720670391,38,0.48586895768483107,301000.0
"['B2, E1, G1, K2']",[80],[4300.0],[16.15508885298869],[4.57516339869281],1790,562,20,1208,562,0.5905339560655374,19.88343356079877,21.875125702313063,1.515532460960691,0.2977653631284916,48,0.5040944719358934,344000.0
"['B2, E1, G1, K2']",[90],[4300.0],[16.15508885298869],[4.57516339869281],1790,582,0,1208,582,0.0,0.0,21.902701541899596,1.5176351938267665,0.32513966480446926,48,0.5142049162011173,387000.0
"['B2, E1, G1, K2']",[100],[4300.0],[16.15508885298869],[4.57516339869281],1790,582,0,1208,582,0.0,0.0,21.902701541899596,1.5176351938267665,0.32513966480446926,48,0.5142049162011173,430000.0
"['B2, E1, G1, K3']",[40],[4500.0],[16.0],[13.20754716981132],1790,528,54,1208,528,1.1375562116703861,19.75260340069667,8.873517297233965,1.5130383987621934,0.264804469273743,59,0.5073996705775894,180000.0
"['B2, E1, G1, K3']",[50],[4500.0],[16.0],[13.20754716981132],1790,545,37,1208,545,1.5594161275754728,19.969806021464258,8.902509094459807,1.519420240918825,0.2608938547486033,57,0.5029655072406367,225000.0
"['B2, E1, G1, K3']",[60],[4500.0],[16.0],[13.20754716981132],1790,550,32,1208,550,1.5033740729340501,19.879374405445596,8.864341557012585,1.5110185817323298,0.2776536312849162,51,0.49865159856595986,270000.0
"['B2, E1, G1, K3']",[70],[4500.0],[16.0],[13.20754716981132],1790,561,21,1208,561,1.315012086623252,19.922209859801967,8.889527832698512,1.5165627304682257,0.2865921787709497,51,0.502205502389556,315000.0
"['B2, E1, G1, K3']",[80],[4500.0],[16.0],[13.20754716981132],1790,570,12,1208,570,0.5996442649760918,19.958607473923138,8.879198489036831,1.5142889755741449,0.30502793296089387,59,0.521858228312807,360000.0
"['B2, E1, G1, K3']",[90],[4500.0],[16.0],[13.20754716981132],1790,582,0,1208,582,0.0,0.0,8.894399880527313,1.5176351938267665,0.32513966480446926,59,0.5297049162011174,405000.0
"['B2, E1, G1, K3']",[100],[4500.0],[16.0],[13.20754716981132],1790,582,0,1208,582,0.0,0.0,8.894399880527313,1.5176351938267665,0.32513966480446926,59,0.5297049162011174,450000.0
"['B2, E1, G2, K1']",[40],[4400.0],[16.066838046272494],[3.1329923273657285],1790,490,92,1208,490,7.289938951427133,19.94296872700808,30.7941771295858,1.5035322669967008,0.1223463687150838,29,0.38942744685879105,176000.0
"['B2, E1, G2, K1']",[50],[4400.0],[16.066838046272494],[3.1329923273657285],1790,538,44,1208,538,5.116665235135731,19.997208017868893,31.064749639544775,1.5176606269583268,0.16871508379888267,29,0.4343254576578204,220000.0
"['B2, E1, G2, K1']",[60],[4400.0],[16.066838046272494],[3.1329923273657285],1790,551,31,1208,551,2.04219366750318,19.996530417145202,30.966417624611434,1.5125260694863174,0.25921787709497207,32,0.47271679143748185,264000.0
"['B2, E1, G2, K1']",[70],[4400.0],[16.066838046272494],[3.1329923273657285],1790,563,19,1208,563,1.2058540130096058,19.927377481936546,31.06419679725063,1.5176317594472302,0.28268156424581004,32,0.48222990201591887,308000.0
"['B2, E1, G2, K1']",[80],[4400.0],[16.066838046272494],[3.1329923273657285],1790,582,0,1208,582,0.5294999307660261,17.158400623744647,31.064262569123226,1.5176351938267665,0.30223463687150837,37,0.49562540946019595,352000.0
"['B2, E1, G2, K1']",[90],[4400.0],[16.066838046272494],[3.1329923273657285],1790,582,0,1208,582,0.0,0.0,31.064262569123226,1.5176351938267665,0.32513966480446926,37,0.5032049162011173,396000.0
"['B2, E1, G2, K1']",[100],[4400.0],[16.066838046272494],[3.1329923273657285],1790,582,0,1208,582,0.0,0.0,31.064262569123226,1.5176351938267665,0.32513966480446926,37,0.5032049162011173,440000.0
"['B2, E1, G2, K2']",[40],[4500.0],[16.118633139909736],[4.533678756476684],1790,546,36,1208,546,4.372909774889032,19.98111810328858,22.154102774736337,1.5228704600944987,0.18156424581005587,37,0.4498458772404023,180000.0
"['B2, E1, G2, K2']",[50],[4500.0],[16.118633139909736],[4.533678756476684],1790,575,7,1208,575,2.4065498181942178,19.938503194739106,22.13083903245302,1.5211126211913986,0.2547486033519553,38,0.47776422647430905,225000.0
"['B2, E1, G2, K2']",[60],[4500.0],[16.118633139909736],[4.533678756476684],1790,579,3,1208,579,1.6061886580245024,19.592446002349746,22.077991311609967,1.517119378036159,0.27932960893854747,38,0.4869507419315511,270000.0
"['B2, E1, G2, K2']",[70],[4500.0],[16.118633139909736],[4.533678756476684],1790,577,5,1208,577,1.0613392571525528,19.870653222288723,22.07991822795539,1.5172649783645047,0.293854748603352,38,0.492368999750804,315000.0
"['B2, E1, G2, K2']",[80],[4500.0],[16.118633139909736],[4.533678756476684],1790,582,0,1208,582,0.0,0.0,22.084817765158807,1.5176351938267665,0.32513966480446926,47,0.5132049162011173,360000.0
"['B2, E1, G2, K2']",[90],[4500.0],[16.118633139909736],[4.533678756476684],1790,582,0,1208,582,0.0,0.0,22.084817765158807,1.5176351938267665,0.32513966480446926,47,0.5132049162011173,405000.0
"['B2, E1, G2, K2']",[100],[4500.0],[16.118633139909736],[4.533678756476684],1790,582,0,1208,582,0.0,0.0,22.084817765158807,1.5176351938267665,0.32513966480446926,47,0.5132049162011173,450000.0
"['B2, E1, G2, K3']",[40],[4700.0],[15.964240102171136],[13.092269326683292],1790,582,0,1208,582,0.8471158020494747,19.999665893754646,8.955105288280382,1.5176351938267665,0.3039106145251397,59,0.5214327483241117,188000.0
"['B2, E1, G2, K3']",[50],[4700.0],[15.964240102171136],[13.092269326683292],1790,582,0,1208,582,0.0,0.0,8.955105288280382,1.5176351938267665,0.32513966480446926,59,0.5297049162011174,235000.0
"['B2, E1, G2, K3']",[60],[4700.0],[15.964240102171136],[13.092269326683292],1790,582,0,1208,582,0.0,0.0,8.955105288280382,1.5176351938267665,0.32513966480446926,59,0.5297049162011174,282000.0
"['B2, E1, G2, K3']",[70],[4700.0],[15.964240102171136],[13.092269326683292],1790,582,0,1208,582,0.0,0.0,8.955105288280382,1.5176351938267665,0.32513966480446926,59,0.5297049162011174,329000.0
"['B2, E1, G2, K3']",[80],[4700.0],[15.964240102171136],[13.092269326683292],1790,582,0,1208,582,0.0,0.0,8.955105288280382,1.5176351938267665,0.32513966480446926,59,0.5297049162011174,376000.0
"['B2, E1, G2, K3']",[90],[4700.0],[15.964240102171136],[13.092269326683292],1790,582,0,1208,582,0.0,0.0,8.955105288280382,1.5176351938267665,0.32513966480446926,59,0.5297049162011174,423000.0
"['B2, E1, G2, K3']",[100],[4700.0],[15.964240102171136],[13.092269326683292],1790,582,0,1208,582,0.0,0.0,8.955105288280382,1.5176351938267665,0.32513966480446926,59,0.5297049162011174,470000.0
"['B3, E1, G1, K1']",[40],[4700.0],[9.79431929480901],[1.683848797250859],1790,287,458,1045,346,11.902465848425583,19.99978746088221,56.058311991547455,1.5171003938063143,0.05027932960893855,6,0.2552194191158078,188000.0
"['B3, E1, G1, K1']",[50],[4700.0],[9.79431929480901],[1.683848797250859],1790,351,394,1045,426,11.043393350694647,19.99523491765629,55.86995272027854,1.5118142516000277,0.0664804469273743,11,0.2901169746398247,235000.0
"['B3, E1, G1, K1']",[60],[4700.0],[9.79431929480901],[1.683848797250859],1790,407,338,1045,510,11.782072447244273,19.996518453451486,56.18210853448144,1.520574638138368,0.06368715083798883,14,0.2793610127520125,282000.0
"['B3, E1, G1, K1']",[70],[4700.0],[9.79431929480901],[1.683848797250859],1790,449,296,1045,546,10.567477232284414,19.96112488703588,56.40193297988119,1.526743823604913,0.09664804469273743,17,0.3225188189822162,329000.0
"['B3, E1, G1, K1']",[80],[4700.0],[9.79431929480901],[1.683848797250859],1790,498,247,1045,609,9.976411220078036,19.98305731185436,56.25576143878559,1.5226416440438106,0.11173184357541899,17,0.3443032038127622,376000.0
"['B3, E1, G1, K1']",[90],[4700.0],[9.79431929480901],[1.683848797250859],1790,545,200,1045,666,8.33492363206632,19.99322409299804,55.985188048429706,1.5150482327451633,0.1441340782122905,17,0.37880458870414413,423000.0
"['B3, E1, G1, K1']",[100],[4700.0],[9.79431929480901],[1.683848797250859],1790,580,165,1045,711,7.66786436791799,19.996092048705947,56.348421304096846,1.5252420640897737,0.16871508379888267,17,0.3969886697988688,470000.0
"['B3, E1, G1, K2']",[40],[4800.0],[9.813542688910696],[2.422145328719723],1790,339,406,1045,415,10.193884354378783,19.99998113359304,39.61906844958629,1.5186475152658825,0.0782122905027933,23,0.32520290594341805,192000.0
"['B3, E1, G1, K2']",[50],[4800.0],[9.813542688910696],[2.422145328719723],1790,403,342,1045,491,9.835720224208078,19.998216612647468,39.68139029155376,1.5211633912391946,0.08603351955307263,32,0.34776829674935505,240000.0
"['B3, E1, G1, K2']",[60],[4800.0],[9.813542688910696],[2.422145328719723],1790,456,289,1045,555,9.473628412265183,19.981601457032063,40.1037593817844,1.538214046554157,0.09217877094972067,35,0.3612138949657176,288000.0
"['B3, E1, G1, K2']",[70],[4800.0],[9.813542688910696],[2.422145328719723],1790,519,226,1045,633,8.121941557144321,19.99077125422776,39.69752730827661,1.5218148279004398,0.13687150837988826,37,0.39799069529495157,336000.0
"['B3, E1, G1, K2']",[80],[4800.0],[9.813542688910696],[2.422145328719723],1790,578,167,1045,706,6.762077594896576,19.995183220986092,39.65785380130529,1.5202132445740313,0.17206703910614526,37,0.4302076734479842,384000.0
"['B3, E1, G1, K2']",[90],[4800.0],[9.813542688910696],[2.422145328719723],1790,627,118,1045,766,5.971975160585672,19.97024473840959,39.656963252798015,1.5201772939422498,0.20837988826815643,37,0.4539473198188396,432000.0
"['B3, E1, G1, K2']",[100],[4800.0],[9.813542688910696],[2.422145328719723],1790,665,80,1045,813,5.091158431579814,19.990871151670504,39.59405996368812,1.5176379454776054,0.22569832402234638,37,0.4734283629634692,480000.0
"['B3, E1, G1, K3']",[40],[5000.0],[9.75609756097561],[7.11864406779661],1790,486,259,1045,599,11.553673231026576,19.993641649107623,14.60874513258332,1.495952812340394,0.08044692737430167,33,0.3134867376834243,200000.0
"['B3, E1, G1, K3']",[50],[5000.0],[9.75609756097561],[7.11864406779661],1790,562,183,1045,691,8.541988045801345,19.95528782098809,14.817112455696504,1.5206743591504326,0.11620111731843576,57,0.4139224466883901,250000.0
"['B3, E1, G1, K3']",[60],[5000.0],[9.75609756097561],[7.11864406779661],1790,626,119,1045,766,4.85924325828238,19.985209188747675,14.850278706568831,1.5246093380674883,0.19776536312849163,64,0.49939398937813456,300000.0
"['B3, E1, G1, K3']",[70],[5000.0],[9.75609756097561],[7.11864406779661],1790,658,87,1045,803,2.8259347702411297,19.968348302285612,14.820464053032534,1.5210720062919956,0.2770949720670391,64,0.5285629713209158,350000.0
"['B3, E1, G1, K3']",[80],[5000.0],[9.75609756097561],[7.11864406779661],1790,687,58,1045,838,2.9931088252860243,19.98828348076053,14.85966818323662,1.5257233437738364,0.3011173184357542,66,0.5390834487204375,400000.0
"['B3, E1, G1, K3']",[90],[5000.0],[9.75609756097561],[7.11864406779661],1790,714,31,1045,869,2.1799207592827003,19.90535591926225,14.842709606331882,1.5237113092258165,0.32513966480446926,78,0.5677951935436278,450000.0
"['B3, E1, G1, K3']",[100],[5000.0],[9.75609756097561],[7.11864406779661],1790,726,19,1045,884,0.9323846719957688,19.96563071262468,14.806911277465778,1.5194640498688212,0.37318435754189944,80,0.5880727430334898,500000.0
"['B3, E1, G2, K1']",[40],[4900.0],[9.780907668231613],[1.6757865937072502],1790,338,407,1045,415,11.874347025369946,19.998756041964576,57.02953413818563,1.5369625927787822,0.056424581005586595,6,0.261584643129833,196000.0
"['B3, E1, G2, K1']",[50],[4900.0],[9.780907668231613],[1.6757865937072502],1790,406,339,1045,492,11.59137272242181,19.999149297262342,56.175274978533814,1.5131033253238468,0.06759776536312849,11,0.2809308096414478,245000.0
"['B3, E1, G2, K1']",[60],[4900.0],[9.780907668231613],[1.6757865937072502],1790,467,278,1045,567,10.753095981835791,19.998756041964576,55.81467850712311,1.5030319464483768,0.0888268156424581,14,0.31427585235563765,294000.0
"['B3, E1, G2, K1']",[70],[4900.0],[9.780907668231613],[1.6757865937072502],1790,524,221,1045,643,10.073705187514076,19.99964604075604,56.18492518783856,1.5133728535135025,0.10502793296089385,17,0.3425312061461286,343000.0
"['B3, E1, G2, K1']",[80],[4900.0],[9.780907668231613],[1.6757865937072502],1790,574,171,1045,704,9.017479884159906,19.998756041964576,56.40457710775165,1.519507682558043,0.13854748603351955,17,0.37013215313014114,392000.0
"['B3, E1, G2, K1']",[90],[4900.0],[9.780907668231613],[1.6757865937072502],1790,630,115,1045,768,7.713667365246432,19.96188537600581,56.28047027101747,1.516041406338267,0.17094972067039105,17,0.4003260870541477,441000.0
"['B3, E1, G2, K1']",[100],[4900.0],[9.780907668231613],[1.6757865937072502],1790,664,81,1045,807,6.231899607355285,19.991697363625143,56.64288775591995,1.5261636457136785,0.2016759776536313,17,0.4310923999104338,490000.0
"['B3, E1, G2, K2']",[40],[5000.0],[9.800078400627205],[2.4104683195592287],1790,420,325,1045,508,11.704371606284402,19.99961274155531,39.19593133758594,1.4943269017625207,0.07932960893854749,23,0.294055297880669,200000.0
"['B3, E1, G2, K2']",[50],[5000.0],[9.800078400627205],[2.4104683195592287],1790,492,253,1045,604,10.64368511595451,19.99967681174457,40.04279257467139,1.5283491048134743,0.08324022346368715,31,0.3347797705250363,250000.0
"['B3, E1, G2, K2']",[60],[5000.0],[9.800078400627205],[2.4104683195592287],1790,567,178,1045,698,9.577970425460089,19.99704390562904,39.79831008176206,1.5185271497493942,0.1106145251396648,37,0.37494204532847497,300000.0
"['B3, E1, G2, K2']",[70],[5000.0],[9.800078400627205],[2.4104683195592287],1790,623,122,1045,763,7.212717159659395,19.999140149676613,39.87118075991064,1.5214546907677597,0.17039106145251395,37,0.42689972512789687,350000.0
"['B3, E1, G2, K2']",[80],[5000.0],[9.800078400627205],[2.4104683195592287],1790,661,84,1045,807,4.542231216634547,19.962688850691315,39.92771425399043,1.5237258940423155,0.23128491620111732,37,0.4773434197920584,400000.0
"['B3, E1, G2, K2']",[90],[5000.0],[9.800078400627205],[2.4104683195592287],1790,691,54,1045,839,3.2267234453199403,19.96058560018593,39.88585916091232,1.5220443877776988,0.2748603351955307,37,0.4947615517402628,450000.0
"['B3, E1, G2, K2']",[100],[5000.0],[9.800078400627205],[2.4104683195592287],1790,726,19,1045,884,2.5852192546516513,19.994739925597216,39.91576070124575,1.5232456663723615,0.3067039106145251,37,0.5076677102623505,500000.0
"['B3, E1, G2, K3']",[40],[5200.0],[9.742790335151987],[7.085020242914981],1790,655,90,1045,802,7.945282204462225,19.948890646996276,14.798624912576683,1.5113086097846964,0.1653631284916201,51,0.4322268312604339,208000.0
"['B3, E1, G2, K3']",[50],[5200.0],[9.742790335151987],[7.085020242914981],1790,716,29,1045,874,4.655722539887989,19.966077909163893,14.84439867941986,1.5167137441960026,0.23687150837988827,61,0.511862848205364,260000.0
"['B3, E1, G2, K3']",[60],[5200.0],[9.742790335151987],[7.085020242914981],1790,745,0,1045,908,1.568367438170486,15.401226629414637,14.885482607933715,1.5215650852823215,0.3346368715083799,69,0.5611499318434983,312000.0
"['B3, E1, G2, K3']",[70],[5200.0],[9.742790335151987],[7.085020242914981],1790,745,0,1045,908,0.21356515235416831,8.563330134500866,14.885482607933715,1.5215650852823215,0.3983240223463687,80,0.5983135275533525,364000.0
"['B3, E1, G2, K3']",[80],[5200.0],[9.742790335151987],[7.085020242914981],1790,745,0,1045,908,0.0,0.0,14.885482607933715,1.5215650852823215,0.41620111731843573,80,0.6035302793296089,416000.0
