vehicles,vehicle_quantities,vehicle_costs,vehicle_ranges,vehicle_speeds,total_requests,completed,dropped,impossible,pax_volume,average_wait,max_wait,average_duration,average_distance,availability,pax_max,utility,fleet_cost
"['B2, E1, G2, K3', 'C3, P1, G1, M1, A3']","[50, 10]","[4700.0, 47200]","[15.964240102171136, 257.59917568263785]","[13.092269326683292, 15.377855887521969]",1790,1244,544,2,3070,6.690414758831935,19.99831296793218,8.729305276299268,1.6007530083001045,0.4044692737430168,154,0.7869515118121071,707000.0
