vehicles,vehicle_quantities,vehicle_costs,vehicle_ranges,vehicle_speeds,total_requests,completed,dropped,impossible,pax_volume,average_wait,max_wait,average_duration,average_distance,availability,pax_max,utility,fleet_cost
"['B1, E1, G2, K3', 'C1, P1, G1, M3, A3']","[40, 16]","[3700.0, 47650]","[13.766519823788546, 283.12570781426956]","[12.620192307692307, 40]",1790,1660,0,130,2112,0.006073331952422474,1.4129513641077907,5.699996964765274,1.4865314055444723,0.9256983240223464,193,0.9779033243437532,910400.0
"['B1, E1, G2, K3', 'C1, P1, G2, M1, A3']","[40, 8]","[3700.0, 39700.0]","[13.766519823788546, 295.54320841707056]","[12.620192307692307, 21.514629948364888]",1790,1573,87,130,1979,2.8141686408663147,9.996131824186705,7.042715246383853,1.4879966426907383,0.48044692737430167,148,0.8300021416005432,465600.0
"['B1, E1, G2, K3', 'C1, P1, G2, M1, A3']","[40, 10]","[3700.0, 39700.0]","[13.766519823788546, 295.54320841707056]","[12.620192307692307, 21.514629948364888]",1790,1630,30,130,2062,1.9417757749811035,9.918345335495893,6.9367619268580905,1.4861641449123852,0.5513966480446927,163,0.8625529467987393,545000.0
"['B1, E1, G2, K3', 'C1, P1, G2, M1, A3']","[40, 12]","[3700.0, 39700.0]","[13.766519823788546, 295.54320841707056]","[12.620192307692307, 21.514629948364888]",1790,1651,9,130,2098,1.2113376622915755,9.934865632029002,6.846662078141432,1.4856507856463228,0.6932960893854748,172,0.9050843405283482,624400.0
"['B1, E1, G2, K3', 'C1, P1, G2, M1, A3']","[40, 14]","[3700.0, 39700.0]","[13.766519823788546, 295.54320841707056]","[12.620192307692307, 21.514629948364888]",1790,1659,1,130,2110,0.6316370541242494,9.979502570626622,6.764701590099238,1.4865887395227486,0.7865921787709497,184,0.9364373150033025,703800.0
"['B1, E1, G2, K3', 'C1, P1, G2, M1, A3']","[40, 16]","[3700.0, 39700.0]","[13.766519823788546, 295.54320841707056]","[12.620192307692307, 21.514629948364888]",1790,1660,0,130,2112,0.21997788914647454,7.936332758221916,6.703786044418976,1.4865314055444723,0.8620111731843575,187,0.9582328706840767,783200.0
"['B1, E1, G2, K3', 'C1, P1, G2, M1, A3']","[40, 18]","[3700.0, 39700.0]","[13.766519823788546, 295.54320841707056]","[12.620192307692307, 21.514629948364888]",1790,1660,0,130,2112,0.08203835554680462,3.8392690335279056,6.6562811258095,1.4865314055444723,0.9016759776536313,187,0.9686318601689939,862600.0
"['B1, E1, G2, K3', 'C1, P1, G2, M1, A3']","[40, 20]","[3700.0, 39700.0]","[13.766519823788546, 295.54320841707056]","[12.620192307692307, 21.514629948364888]",1790,1660,0,130,2112,0.02386017456781781,3.0242344595285786,6.6166597937014275,1.4865314055444723,0.9189944134078212,187,0.973165092740968,942000.0
"['B1, E1, G2, K3', 'C1, P1, G2, M2, A3']","[40, 8]","[3700.0, 45300.0]","[13.766519823788546, 287.8857669276831]","[12.620192307692307, 40]",1790,1656,4,130,2105,0.7969477644392484,9.95668626515787,6.076882626007712,1.4868202807432118,0.7335195530726257,180,0.920590571092619,510400.0
"['B1, E1, G2, K3', 'C1, P1, G2, M2, A3']","[40, 10]","[3700.0, 45300.0]","[13.766519823788546, 287.8857669276831]","[12.620192307692307, 40]",1790,1660,0,130,2112,0.171436008190115,5.999768429339731,5.959633876231764,1.4865314055444723,0.8731843575418995,192,0.9636960633568094,601000.0
"['B1, E1, G2, K3', 'C1, P1, G2, M2, A3']","[40, 12]","[3700.0, 45300.0]","[13.766519823788546, 287.8857669276831]","[12.620192307692307, 40]",1790,1660,0,130,2112,0.11906639229096436,5.436468803511545,5.815630665369966,1.4865314055444723,0.8921787709497206,195,0.9701279603644117,691600.0
"['B1, E1, G2, K3', 'C1, P1, G2, M2, A3']","[40, 14]","[3700.0, 45300.0]","[13.766519823788546, 287.8857669276831]","[12.620192307692307, 40]",1790,1660,0,130,2112,0.016535143894668567,1.8264260450321856,5.748062915797463,1.4865314055444723,0.9184357541899442,194,0.9765510655438547,782200.0
"['B1, E1, G2, K3', 'C1, P1, G2, M2, A3']","[40, 16]","[3700.0, 45300.0]","[13.766519823788546, 287.8857669276831]","[12.620192307692307, 40]",1790,1660,0,130,2112,0.006073331952422474,1.4129513641077907,5.699996964765274,1.4865314055444723,0.9256983240223464,193,0.9779033243437532,872800.0
"['B1, E1, G2, K3', 'C1, P1, G2, M2, A3']","[40, 18]","[3700.0, 45300.0]","[13.766519823788546, 287.8857669276831]","[12.620192307692307, 40]",1790,1660,0,130,2112,0.0002712117578240934,0.3797378182514066,5.605363200129381,1.4865314055444723,0.9273743016759777,193,0.978342626177842,963400.0
"['B1, E1, G2, K3', 'C1, P1, G2, M3, A3']","[40, 8]","[3700.0, 49150.0]","[13.766519823788546, 282.9975096219153]","[12.620192307692307, 40]",1790,1656,4,130,2105,0.7969477644392484,9.95668626515787,6.076882626007712,1.4868202807432118,0.7335195530726257,180,0.920590571092619,541200.0
"['B1, E1, G2, K3', 'C1, P1, G2, M3, A3']","[40, 10]","[3700.0, 49150.0]","[13.766519823788546, 282.9975096219153]","[12.620192307692307, 40]",1790,1660,0,130,2112,0.171436008190115,5.999768429339731,5.959633876231764,1.4865314055444723,0.8731843575418995,192,0.9636960633568094,639500.0
"['B1, E1, G2, K3', 'C1, P1, G2, M3, A3']","[40, 12]","[3700.0, 49150.0]","[13.766519823788546, 282.9975096219153]","[12.620192307692307, 40]",1790,1660,0,130,2112,0.11906639229096436,5.436468803511545,5.815630665369966,1.4865314055444723,0.8921787709497206,195,0.9701279603644117,737800.0
"['B1, E1, G2, K3', 'C1, P1, G2, M3, A3']","[40, 14]","[3700.0, 49150.0]","[13.766519823788546, 282.9975096219153]","[12.620192307692307, 40]",1790,1660,0,130,2112,0.016535143894668567,1.8264260450321856,5.748062915797463,1.4865314055444723,0.9184357541899442,194,0.9765510655438547,836100.0
"['B1, E1, G2, K3', 'C1, P1, G2, M3, A3']","[40, 16]","[3700.0, 49150.0]","[13.766519823788546, 282.9975096219153]","[12.620192307692307, 40]",1790,1660,0,130,2112,0.006073331952422474,1.4129513641077907,5.699996964765274,1.4865314055444723,0.9256983240223464,193,0.9779033243437532,934400.0
"['B1, E1, G2, K3', 'C1, P2, G1, M1, A3']","[40, 8]","[3700.0, 43200]","[13.766519823788546, 555.247084952804]","[12.620192307692307, 20.161290322580644]",1790,1560,100,130,1959,2.9459710273900894,9.991285420084886,7.163211962151771,1.48892845499908,0.46089385474860334,149,0.8254525650912855,493600.0
"['B1, E1, G2, K3', 'C1, P2, G1, M1, A3']","[40, 10]","[3700.0, 43200]","[13.766519823788546, 555.247084952804]","[12.620192307692307, 20.161290322580644]",1790,1617,43,130,2040,2.241987488214092,9.908091329765192,7.064368456289536,1.4871621323745203,0.5268156424581005,156,0.8518569544057758,580000.0
"['B1, E1, G2, K3', 'C1, P2, G1, M1, A3']","[40, 12]","[3700.0, 43200]","[13.766519823788546, 555.247084952804]","[12.620192307692307, 20.161290322580644]",1790,1649,11,130,2095,1.4485222067166332,9.973290445254221,6.981348976852147,1.4870028745996016,0.6553072625698324,171,0.8942569879189498,666400.0
"['B1, E1, G2, K3', 'C1, P2, G1, M1, A3']","[40, 14]","[3700.0, 43200]","[13.766519823788546, 555.247084952804]","[12.620192307692307, 20.161290322580644]",1790,1657,3,130,2107,0.8497430015986673,9.917406501553891,6.901034630698911,1.4864912847260923,0.7385474860335196,177,0.9201627710027845,752800.0
"['B1, E1, G2, K3', 'C1, P2, G1, M1, A3']","[40, 16]","[3700.0, 43200]","[13.766519823788546, 555.247084952804]","[12.620192307692307, 20.161290322580644]",1790,1660,0,130,2112,0.2498040754625835,7.684963492674157,6.848672186243765,1.4865314055444723,0.8575418994413407,185,0.956011160596216,839200.0
"['B1, E1, G2, K3', 'C1, P2, G1, M1, A3']","[40, 18]","[3700.0, 43200]","[13.766519823788546, 555.247084952804]","[12.620192307692307, 20.161290322580644]",1790,1660,0,130,2112,0.0559459078782376,3.491344191618815,6.811054565243689,1.4865314055444723,0.9083798882681564,187,0.9703991613894651,925600.0
"['B1, E1, G2, K3', 'C1, P2, G1, M2, A3']","[40, 8]","[3700.0, 48800]","[13.766519823788546, 541.7118093174431]","[12.620192307692307, 39.30376193149916]",1790,1655,5,130,2104,0.748436336379462,9.814525705562147,6.100374345149884,1.4866188119790888,0.7452513966480447,181,0.924193321984683,538400.0
"['B1, E1, G2, K3', 'C1, P2, G1, M2, A3']","[40, 10]","[3700.0, 48800]","[13.766519823788546, 541.7118093174431]","[12.620192307692307, 39.30376193149916]",1790,1660,0,130,2112,0.20572375776816004,6.170894760710404,5.98135400729305,1.4865314055444723,0.8592178770949721,193,0.9605844361215544,636000.0
"['B1, E1, G2, K3', 'C1, P2, G1, M2, A3']","[40, 12]","[3700.0, 48800]","[13.766519823788546, 541.7118093174431]","[12.620192307692307, 39.30376193149916]",1790,1660,0,130,2112,0.12135540542533421,5.624979589277714,5.865458509298118,1.4865314055444723,0.8938547486033519,193,0.9695389432318493,733600.0
"['B1, E1, G2, K3', 'C1, P2, G1, M2, A3']","[40, 14]","[3700.0, 48800]","[13.766519823788546, 541.7118093174431]","[12.620192307692307, 39.30376193149916]",1790,1660,0,130,2112,0.016458629451374596,1.9630988172036368,5.7838206810508455,1.4865314055444723,0.9173184357541899,193,0.9757720037354676,831200.0
"['B1, E1, G2, K3', 'C1, P2, G1, M2, A3']","[40, 16]","[3700.0, 48800]","[13.766519823788546, 541.7118093174431]","[12.620192307692307, 39.30376193149916]",1790,1660,0,130,2112,0.006772998083740692,1.4931611502057152,5.701326899035582,1.4865314055444723,0.9256983240223464,193,0.9779008755122935,928800.0
"['B1, E1, G2, K3', 'C1, P2, G1, M3, A3']","[40, 8]","[3700.0, 52650]","[13.766519823788546, 533.0490405117271]","[12.620192307692307, 40]",1790,1656,4,130,2105,0.7969477644392484,9.95668626515787,6.076882626007712,1.4868202807432118,0.7335195530726257,180,0.920590571092619,569200.0
"['B1, E1, G2, K3', 'C1, P2, G1, M3, A3']","[40, 10]","[3700.0, 52650]","[13.766519823788546, 533.0490405117271]","[12.620192307692307, 40]",1790,1660,0,130,2112,0.171436008190115,5.999768429339731,5.959633876231764,1.4865314055444723,0.8731843575418995,192,0.9636960633568094,674500.0
"['B1, E1, G2, K3', 'C1, P2, G1, M3, A3']","[40, 12]","[3700.0, 52650]","[13.766519823788546, 533.0490405117271]","[12.620192307692307, 40]",1790,1660,0,130,2112,0.11906639229096436,5.436468803511545,5.815630665369966,1.4865314055444723,0.8921787709497206,195,0.9701279603644117,779800.0
"['B1, E1, G2, K3', 'C1, P2, G1, M3, A3']","[40, 14]","[3700.0, 52650]","[13.766519823788546, 533.0490405117271]","[12.620192307692307, 40]",1790,1660,0,130,2112,0.016535143894668567,1.8264260450321856,5.748062915797463,1.4865314055444723,0.9184357541899442,194,0.9765510655438547,885100.0
"['B1, E1, G2, K3', 'C1, P2, G1, M3, A3']","[40, 16]","[3700.0, 52650]","[13.766519823788546, 533.0490405117271]","[12.620192307692307, 40]",1790,1660,0,130,2112,0.006073331952422474,1.4129513641077907,5.699996964765274,1.4865314055444723,0.9256983240223464,193,0.9779033243437532,990400.0
"['B1, E1, G2, K3', 'C1, P2, G2, M1, A3']","[40, 8]","[3700.0, 44700.0]","[13.766519823788546, 555.000555000555]","[12.620192307692307, 20.152003684937817]",1790,1559,101,130,1951,2.6037660752647644,9.997020449703342,7.1626809689569,1.4880721709575393,0.4910614525139665,149,0.8337121818650649,505600.0
"['B1, E1, G2, K3', 'C1, P2, G2, M1, A3']","[40, 10]","[3700.0, 44700.0]","[13.766519823788546, 555.000555000555]","[12.620192307692307, 20.152003684937817]",1790,1616,44,130,2039,2.150403840423586,9.89805126821004,7.060907640255483,1.4872568840058487,0.5396648044692738,156,0.855389787675836,595000.0
"['B1, E1, G2, K3', 'C1, P2, G2, M1, A3']","[40, 12]","[3700.0, 44700.0]","[13.766519823788546, 555.000555000555]","[12.620192307692307, 20.152003684937817]",1790,1644,16,130,2087,1.3989080456883003,9.98207842606245,6.983482120799619,1.4863021696894776,0.6486033519553073,171,0.8927546598289178,684400.0
"['B1, E1, G2, K3', 'C1, P2, G2, M1, A3']","[40, 14]","[3700.0, 44700.0]","[13.766519823788546, 555.000555000555]","[12.620192307692307, 20.152003684937817]",1790,1657,3,130,2107,0.8476637660670499,9.924105504976595,6.907488242431888,1.4864912847260923,0.7396648044692737,177,0.9204493779360836,773800.0
"['B1, E1, G2, K3', 'C1, P2, G2, M1, A3']","[40, 16]","[3700.0, 44700.0]","[13.766519823788546, 555.000555000555]","[12.620192307692307, 20.152003684937817]",1790,1660,0,130,2112,0.26165438395424917,7.6946489181768385,6.841678801644836,1.4865314055444723,0.8547486033519553,185,0.955271360494149,863200.0
"['B1, E1, G2, K3', 'C1, P2, G2, M1, A3']","[40, 18]","[3700.0, 44700.0]","[13.766519823788546, 555.000555000555]","[12.620192307692307, 20.152003684937817]",1790,1660,0,130,2112,0.056147383249948626,3.494766240938141,6.807938240550615,1.4865314055444723,0.9083798882681564,187,0.9703984562256642,952600.0
"['B1, E1, G2, K3', 'C1, P2, G2, M2, A3']","[40, 8]","[3700.0, 50300.0]","[13.766519823788546, 541.4771496642842]","[12.620192307692307, 39.28611516444045]",1790,1655,5,130,2104,0.7733216867708304,9.814525705562147,6.130343422504517,1.4866188119790888,0.7463687150837989,180,0.9238855528672517,550400.0
"['B1, E1, G2, K3', 'C1, P2, G2, M2, A3']","[40, 10]","[3700.0, 50300.0]","[13.766519823788546, 541.4771496642842]","[12.620192307692307, 39.28611516444045]",1790,1660,0,130,2112,0.2060468284992157,6.175310924100579,5.981797177908523,1.4865314055444723,0.8592178770949721,193,0.9605833053739957,651000.0
"['B1, E1, G2, K3', 'C1, P2, G2, M2, A3']","[40, 12]","[3700.0, 50300.0]","[13.766519823788546, 541.4771496642842]","[12.620192307692307, 39.28611516444045]",1790,1660,0,130,2112,0.12155562751348863,5.631050104012232,5.865926301423301,1.4865314055444723,0.8938547486033519,193,0.9695382424545407,751600.0
"['B1, E1, G2, K3', 'C1, P2, G2, M2, A3']","[40, 14]","[3700.0, 50300.0]","[13.766519823788546, 541.4771496642842]","[12.620192307692307, 39.28611516444045]",1790,1660,0,130,2112,0.015696162592184454,1.9666258564856065,5.792284843386228,1.4865314055444723,0.917877094972067,193,0.9759143371739442,852200.0
"['B1, E1, G2, K3', 'C1, P2, G2, M2, A3']","[40, 16]","[3700.0, 50300.0]","[13.766519823788546, 541.4771496642842]","[12.620192307692307, 39.28611516444045]",1790,1660,0,130,2112,0.006791652460886459,1.495231080169468,5.710747879464687,1.4865314055444723,0.9256983240223464,193,0.9779008102219735,952800.0
"['B1, E1, G2, K3', 'C1, P2, G2, M3, A3']","[40, 8]","[3700.0, 54150.0]","[13.766519823788546, 532.8218243819267]","[12.620192307692307, 40]",1790,1656,4,130,2105,0.7969477644392484,9.95668626515787,6.076882626007712,1.4868202807432118,0.7335195530726257,180,0.920590571092619,581200.0
"['B1, E1, G2, K3', 'C1, P2, G2, M3, A3']","[40, 10]","[3700.0, 54150.0]","[13.766519823788546, 532.8218243819267]","[12.620192307692307, 40]",1790,1660,0,130,2112,0.171436008190115,5.999768429339731,5.959633876231764,1.4865314055444723,0.8731843575418995,192,0.9636960633568094,689500.0
"['B1, E1, G2, K3', 'C1, P2, G2, M3, A3']","[40, 12]","[3700.0, 54150.0]","[13.766519823788546, 532.8218243819267]","[12.620192307692307, 40]",1790,1660,0,130,2112,0.11906639229096436,5.436468803511545,5.815630665369966,1.4865314055444723,0.8921787709497206,195,0.9701279603644117,797800.0
"['B1, E1, G2, K3', 'C1, P2, G2, M3, A3']","[40, 14]","[3700.0, 54150.0]","[13.766519823788546, 532.8218243819267]","[12.620192307692307, 40]",1790,1660,0,130,2112,0.016535143894668567,1.8264260450321856,5.748062915797463,1.4865314055444723,0.9184357541899442,194,0.9765510655438547,906100.0
"['B1, E1, G2, K3', 'C1, P3, G1, M1, A3']","[40, 8]","[3700.0, 47200]","[13.766519823788546, 780.8433107756377]","[12.620192307692307, 18.857758620689655]",1790,1544,116,130,1931,2.9005265257713977,9.995916588962181,7.282139266036756,1.4893958325588172,0.45083798882681564,144,0.8114176543665039,525600.0
"['B1, E1, G2, K3', 'C1, P3, G1, M1, A3']","[40, 10]","[3700.0, 47200]","[13.766519823788546, 780.8433107756377]","[12.620192307692307, 18.857758620689655]",1790,1605,55,130,2027,2.6334701026258514,9.997915391843897,7.195211877848264,1.4859183701407517,0.505586592178771,152,0.8431795026855022,620000.0
"['B1, E1, G2, K3', 'C1, P3, G1, M1, A3']","[40, 12]","[3700.0, 47200]","[13.766519823788546, 780.8433107756377]","[12.620192307692307, 18.857758620689655]",1790,1639,21,130,2082,1.7004796545195655,9.991278727126378,7.121795730994154,1.4869078758899594,0.6446927374301676,170,0.8902215055667234,714400.0
"['B1, E1, G2, K3', 'C1, P3, G1, M1, A3']","[40, 14]","[3700.0, 47200]","[13.766519823788546, 780.8433107756377]","[12.620192307692307, 18.857758620689655]",1790,1655,5,130,2104,1.0923940259042138,9.950685942574431,7.057189110394877,1.4868886326322084,0.7145251396648045,173,0.9113079058255363,808800.0
"['B1, E1, G2, K3', 'C1, P3, G1, M1, A3']","[40, 16]","[3700.0, 47200]","[13.766519823788546, 780.8433107756377]","[12.620192307692307, 18.857758620689655]",1790,1660,0,130,2112,0.3751546460514096,7.346401296739629,6.997346850453896,1.4865314055444723,0.8139664804469273,185,0.9446785788505518,903200.0
"['B1, E1, G2, K3', 'C1, P3, G1, M1, A3']","[40, 18]","[3700.0, 47200]","[13.766519823788546, 780.8433107756377]","[12.620192307692307, 18.857758620689655]",1790,1660,0,130,2112,0.1075543597243239,4.6697683141487545,6.96365960590802,1.4865314055444723,0.8860335195530726,188,0.965131939629233,997600.0
"['B1, E1, G2, K3', 'C1, P3, G1, M2, A3']","[40, 8]","[3700.0, 52800]","[13.766519823788546, 762.970498474059]","[12.620192307692307, 36.82272488164124]",1790,1650,10,130,2097,1.2472500105002293,9.959009491878525,6.192817910011262,1.4866840538600423,0.6782122905027933,174,0.9021876975889476,570400.0
"['B1, E1, G2, K3', 'C1, P3, G1, M2, A3']","[40, 10]","[3700.0, 52800]","[13.766519823788546, 762.970498474059]","[12.620192307692307, 36.82272488164124]",1790,1660,0,130,2112,0.3320097948190888,6.378160989603252,6.0755519043608155,1.4865314055444723,0.8223463687150838,185,0.9469245578969041,676000.0
"['B1, E1, G2, K3', 'C1, P3, G1, M2, A3']","[40, 12]","[3700.0, 52800]","[13.766519823788546, 762.970498474059]","[12.620192307692307, 36.82272488164124]",1790,1660,0,130,2112,0.177936441223658,6.370888592991193,5.923996078230467,1.4865314055444723,0.876536312849162,193,0.9650113006680077,781600.0
"['B1, E1, G2, K3', 'C1, P3, G1, M2, A3']","[40, 14]","[3700.0, 52800]","[13.766519823788546, 762.970498474059]","[12.620192307692307, 36.82272488164124]",1790,1660,0,130,2112,0.020357809291180987,1.9418632435647964,5.859206256623466,1.4865314055444723,0.917877094972067,193,0.9758980214104976,887200.0
"['B1, E1, G2, K3', 'C1, P3, G1, M2, A3']","[40, 16]","[3700.0, 52800]","[13.766519823788546, 762.970498474059]","[12.620192307692307, 36.82272488164124]",1790,1660,0,130,2112,0.010164620403158204,1.528818193001129,5.802675965368979,1.4865314055444723,0.923463687150838,193,0.9773303456162984,992800.0
"['B1, E1, G2, K3', 'C1, P3, G1, M3, A3']","[40, 8]","[3700.0, 56650]","[13.766519823788546, 751.5030060120241]","[12.620192307692307, 40]",1790,1656,4,130,2105,0.7969477644392484,9.95668626515787,6.076882626007712,1.4868202807432118,0.7335195530726257,180,0.920590571092619,601200.0
"['B1, E1, G2, K3', 'C1, P3, G1, M3, A3']","[40, 10]","[3700.0, 56650]","[13.766519823788546, 751.5030060120241]","[12.620192307692307, 40]",1790,1660,0,130,2112,0.171436008190115,5.999768429339731,5.959633876231764,1.4865314055444723,0.8731843575418995,192,0.9636960633568094,714500.0
"['B1, E1, G2, K3', 'C1, P3, G1, M3, A3']","[40, 12]","[3700.0, 56650]","[13.766519823788546, 751.5030060120241]","[12.620192307692307, 40]",1790,1660,0,130,2112,0.11906639229096436,5.436468803511545,5.815630665369966,1.4865314055444723,0.8921787709497206,195,0.9701279603644117,827800.0
"['B1, E1, G2, K3', 'C1, P3, G1, M3, A3']","[40, 14]","[3700.0, 56650]","[13.766519823788546, 751.5030060120241]","[12.620192307692307, 40]",1790,1660,0,130,2112,0.016535143894668567,1.8264260450321856,5.748062915797463,1.4865314055444723,0.9184357541899442,194,0.9765510655438547,941100.0
"['B1, E1, G2, K3', 'C1, P3, G2, M1, A3']","[40, 8]","[3700.0, 48700.0]","[13.766519823788546, 780.5182641273806]","[12.620192307692307, 18.849633778543733]",1790,1543,117,130,1930,2.8333877382139723,9.997782570438929,7.283505069914183,1.4889393286592598,0.4664804469273743,143,0.8135032546480947,537600.0
"['B1, E1, G2, K3', 'C1, P3, G2, M1, A3']","[40, 10]","[3700.0, 48700.0]","[13.766519823788546, 780.5182641273806]","[12.620192307692307, 18.849633778543733]",1790,1611,49,130,2033,2.6119897663201477,9.985137780988431,7.199957649815003,1.4877072251575718,0.4921787709497207,156,0.8419027285553096,635000.0
"['B1, E1, G2, K3', 'C1, P3, G2, M1, A3']","[40, 12]","[3700.0, 48700.0]","[13.766519823788546, 780.5182641273806]","[12.620192307692307, 18.849633778543733]",1790,1635,25,130,2076,1.564230030673328,9.991278727126378,7.118035402842234,1.4855247189671636,0.6513966480446928,170,0.8923743569038165,732400.0
"['B1, E1, G2, K3', 'C1, P3, G2, M1, A3']","[40, 14]","[3700.0, 48700.0]","[13.766519823788546, 780.5182641273806]","[12.620192307692307, 18.849633778543733]",1790,1655,5,130,2104,1.0944107896732167,9.967397940437657,7.057312503261754,1.4868886326322084,0.7145251396648045,173,0.9113008471523448,829800.0
"['B1, E1, G2, K3', 'C1, P3, G2, M1, A3']","[40, 16]","[3700.0, 48700.0]","[13.766519823788546, 780.5182641273806]","[12.620192307692307, 18.849633778543733]",1790,1660,0,130,2112,0.3233132120229843,7.3583862890893315,7.001270492158547,1.4865314055444723,0.8379888268156425,185,0.9508656104618302,927200.0
